deuda,sectorEconomico,periodo,tipoEntidad,entidad,tipoIndicador,indicador
18081672919.33999,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
18094245268.62,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
18149638252.51999,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
19504910570.05,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
21913258867.28,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
24311795414.91,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
28338157149.209995,Y - CONSUMO DE BIENES Y SERVICIOS,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
33693793895.909992,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
36811484211.909996,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
39229974735.84,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
40820778312.17999,I - TRANSPORTE Y ALMACENAMIENTO,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
42360010247.06999,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
44154695113.259995,I - TRANSPORTE Y ALMACENAMIENTO,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
51257344617.58006,Y - CONSUMO DE BIENES Y SERVICIOS,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
55825207126.42,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
57002897078.28,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
65241577890.41002,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
70623760724.16002,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
105660048486.07,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
107819652991.40001,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
108284267154.66003,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
109958130465.44997,F - CONSTRUCCIÓN,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
115792227344.76004,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
119971517602.97,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
130576605233.11995,F - CONSTRUCCIÓN,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
145940767165.48996,D - INDUSTRIA MANUFACTURERA,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
148086526216.58,D - INDUSTRIA MANUFACTURERA,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
234088067552.3099,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
247840367797.93033,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
268784461526.2103,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
355319712034.3599,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
477527489367.1202,Y - CONSUMO DE BIENES Y SERVICIOS,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
559147078765.4003,Y - CONSUMO DE BIENES Y SERVICIOS,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
11521.68,Y - CONSUMO DE BIENES Y SERVICIOS,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
146059.92,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
608380.5,M - ENSEÑANZA,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
903863.53,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1705042.6600000001,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2337508.53,B - PESCA,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2571322.7099999995,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2973224.85,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
3533401.31,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
5233954.67,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
10983526.34,B - PESCA,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
11377955.37,M - ENSEÑANZA,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
16242081.809999999,D - INDUSTRIA MANUFACTURERA,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
20806626.46,I - TRANSPORTE Y ALMACENAMIENTO,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
24708096.689999998,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
27076586.030000005,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
28716996.95,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
28857855.4,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
29826191.509999998,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
34941137.870000005,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
34991127.37999998,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
35912550.24000001,B - PESCA,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
51551602.059999995,F - CONSTRUCCIÓN,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
54187417.57000001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
59692817.44,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
70063264.51,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
76368883.38,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
79591615.58,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
89160006.75999999,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
89826474.10000001,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
99074584.71000001,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
119792306.84000002,M - ENSEÑANZA,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
126218921.85000001,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
138113384.75,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
148065275.20999998,M - ENSEÑANZA,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
181491407.43,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
222344073.25999993,I - TRANSPORTE Y ALMACENAMIENTO,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
224898924.01999998,D - INDUSTRIA MANUFACTURERA,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
226333333.33,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
348263338.98999995,B - PESCA,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
366855344.79999995,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
368184280.91999996,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
397496924.0999999,B - PESCA,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
570999321.1699998,D - INDUSTRIA MANUFACTURERA,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
639938946.8600003,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
749871488.74,I - TRANSPORTE Y ALMACENAMIENTO,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
809746911.56,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
831706939.6400002,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
834317724.6,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
949391699.75,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
969114576.19,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
992340478.6299999,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1030560482.4499997,F - CONSTRUCCIÓN,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1082245423.4499998,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
1119959274.19,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1253615909.44,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1290444360.0900002,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1376469748.0599997,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1384786353.3900003,D - INDUSTRIA MANUFACTURERA,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1452748709.6800003,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1638810513.6100008,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1695639414.7700002,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1930617075.8600004,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
2042645849.4000013,Y - CONSUMO DE BIENES Y SERVICIOS,2024-04,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2182066018.4700003,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
2360339847.77,I - TRANSPORTE Y ALMACENAMIENTO,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2730696917.2800007,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
4047917987.93,F - CONSTRUCCIÓN,2024-04,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
5309226855.190001,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
7284561436.969997,M - ENSEÑANZA,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7485256232.09,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7564405354.8899975,M - ENSEÑANZA,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
7697310537.58,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
9698365496.15,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
10292763523.740007,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
15991398138.02,F - CONSTRUCCIÓN,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
17858986124.430004,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
17923803443.320004,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
18721572189.820007,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
20083725203.540005,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
21921551442.370007,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
24346146648.410004,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
28373608548.179985,Y - CONSUMO DE BIENES Y SERVICIOS,2024-04,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
34444150835.640015,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
37646816079.210014,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
39888005231.05998,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
42644821697.359985,I - TRANSPORTE Y ALMACENAMIENTO,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
43062468868.86998,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
45998183733.58999,I - TRANSPORTE Y ALMACENAMIENTO,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
51334377114.66991,Y - CONSUMO DE BIENES Y SERVICIOS,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
54481775897.200005,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
55606443780.490005,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
63214522271.00004,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
68942266072.98004,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
106381209023.62006,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
107705692640.37999,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
108543885471.03006,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
108784420441.30002,F - CONSTRUCCIÓN,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
115430607417.48,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
121227687898.84003,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-04,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
129905848651.76001,F - CONSTRUCCIÓN,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
148636525763.85016,D - INDUSTRIA MANUFACTURERA,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
150833452444.24014,D - INDUSTRIA MANUFACTURERA,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
235136050306.37003,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
253210184413.5102,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
274421672241.60022,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
357639657978.36005,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
481331274131.15106,Y - CONSUMO DE BIENES Y SERVICIOS,2024-04,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
563081917165.081,Y - CONSUMO DE BIENES Y SERVICIOS,2024-04,TODOS,TODOS,Cartera de credito,Cartera de credito
10412.08,Y - CONSUMO DE BIENES Y SERVICIOS,2024-05,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
146059.92,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-05,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
548677.69,M - ENSEÑANZA,2024-05,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
884337.6500000001,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-05,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1588073.6500000001,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-05,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2368660.0,B - PESCA,2024-05,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2524420.97,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-05,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2883369.08,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-05,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
4687541.039999999,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-05,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
